@info
{
    "table":{
        "name":"pt_brand_candset",
        "description":"",
        "idAttrib":{
            "name":"pairId",
            "type":"INTEGER"
        },
        "projectName":"wgec_amazon_samsung",
        "attributes":[
            {
                "name":"pairId",
                "type":"INTEGER"
            },
            {
                "name":"samsung.id",
                "type":"TEXT"
            },
            {
                "name":"amazon.id",
                "type":"TEXT"
            },
            {
                "name":"samsung.Product_Type",
                "type":"TEXT"
            },
            {
                "name":"samsung.Product_Name",
                "type":"TEXT"
            },
            {
                "name":"samsung.Brand",
                "type":"TEXT"
            },
            {
                "name":"amazon.Product_Type",
                "type":"TEXT"
            },
            {
                "name":"amazon.Product_Name",
                "type":"TEXT"
            },
            {
                "name":"amazon.Brand",
                "type":"TEXT"
            }
        ]
    }
}

@data
pairId:INTEGER,samsung.id:TEXT,amazon.id:TEXT,samsung.Product_Type:TEXT,samsung.Product_Name:TEXT,samsung.Brand:TEXT,amazon.Product_Type:TEXT,amazon.Product_Name:TEXT,amazon.Brand:TEXT
320,62,5494,"[""Computer Cables""]","[""USB Cable EA-CB20U12""]","[""Samsung""]","[""Computer Cables""]","[""Samsung ODATASAMECC1DU6BBE-3396 5-Feet Micro USB Charging Data Cable - Original OEM - Non-Retail Packaging - Black""]","[""Samsung""]"
321,188,1022,"[""Sticky Notes""]","[""Samsung Gear VR Innovator Edition for Note 4""]","[""Samsung""]","[""Sticky Notes""]","[""Samsung OEM Universal 2.0 Amp Micro Home Travel Charger for Samsung Galaxy S3/S4/Note 2 - Non-Retail Packaging - White""]","[""Samsung""]"
322,9,7575,"[""Blu Ray & DVD Players""]","[""BD-J5900 Blu-ray Player""]","[""Samsung""]","[""Blu Ray & DVD Players""]","[""\""Samsung DVD-C500 HDMI Multi All Region Code Zone Free PAL/NTSC DVD Player. Plays DVDs from Region 0, 1, 2, 3, 4, 5, 6, 7, 8, 9. DIVX XVID AVI, WORK ON PAL & NTSC TVS FULL HD CONVERSION\""""]","[""Samsung""]"
323,80,7575,"[""Blu Ray & DVD Players""]","[""New Smart 3D Blu-ray Disc¬Æ Player With UHD 4K Upscaling""]","[""Samsung""]","[""Blu Ray & DVD Players""]","[""\""Samsung DVD-C500 HDMI Multi All Region Code Zone Free PAL/NTSC DVD Player. Plays DVDs from Region 0, 1, 2, 3, 4, 5, 6, 7, 8, 9. DIVX XVID AVI, WORK ON PAL & NTSC TVS FULL HD CONVERSION\""""]","[""Samsung""]"
324,189,7575,"[""Blu Ray & DVD Players""]","[""BD-H5900 Blu-ray Player""]","[""Samsung""]","[""Blu Ray & DVD Players""]","[""\""Samsung DVD-C500 HDMI Multi All Region Code Zone Free PAL/NTSC DVD Player. Plays DVDs from Region 0, 1, 2, 3, 4, 5, 6, 7, 8, 9. DIVX XVID AVI, WORK ON PAL & NTSC TVS FULL HD CONVERSION\""""]","[""Samsung""]"
325,129,7575,"[""Blu Ray & DVD Players""]","[""BD-F5700 Samsung Blu-ray Player""]","[""Samsung""]","[""Blu Ray & DVD Players""]","[""\""Samsung DVD-C500 HDMI Multi All Region Code Zone Free PAL/NTSC DVD Player. Plays DVDs from Region 0, 1, 2, 3, 4, 5, 6, 7, 8, 9. DIVX XVID AVI, WORK ON PAL & NTSC TVS FULL HD CONVERSION\""""]","[""Samsung""]"
326,188,8205,"[""Sticky Notes""]","[""Samsung Gear VR Innovator Edition for Note 4""]","[""Samsung""]","[""Sticky Notes""]","[""Samsung OEM Universal Micro Home Travel Charger for Samsung Galaxy S3/S4/Note 2 and Other Smartphones - Non-Retail Packaging - White""]","[""Samsung""]"
327,174,5300,"[""Cell Phone Cases""]","[""Book Cover Case for ATIV Tab 5 11.6\"" - Gray""]","[""Samsung""]","[""Cell Phone Cases""]","[""Samsung Vehicle Navigation Car Mount with Built in Charging and Fitted Cradle for Samsung Galaxy S Showcase i500.""]","[""Samsung""]"
328,206,2135,"[""Digital Audio Players""]","[""Sony 4K Ultra HD Media Player""]","[""Sony""]","[""Digital Audio Players""]","[""\""Sony Portable Digital Tuner AM/FM Radio Tape Cassette Recorder & CD Player Mega Bass Reflex Stereo Sound System with Program, Shuffle, Repeat, 20 Track RMS Programming, 30 Presets, LCD Display, Auto Scan Tuning & Audio in Jack to Connect any iPod, iPhone or MP3 Digital Audio Player *BONUS* DBsonic CD Player Lens Cleaner Included\""""]","[""Sony""]"
329,89,2135,"[""Digital Audio Players""]","[""Black 4 GB Bluetooth Sports Wearable MP3 Player""]","[""Sony""]","[""Digital Audio Players""]","[""\""Sony Portable Digital Tuner AM/FM Radio Tape Cassette Recorder & CD Player Mega Bass Reflex Stereo Sound System with Program, Shuffle, Repeat, 20 Track RMS Programming, 30 Presets, LCD Display, Auto Scan Tuning & Audio in Jack to Connect any iPod, iPhone or MP3 Digital Audio Player *BONUS* DBsonic CD Player Lens Cleaner Included\""""]","[""Sony""]"
330,134,9751,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""Sony WMFS593 Sports Walkman""]","[""Sony""]"
331,112,9751,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""Sony WMFS593 Sports Walkman""]","[""Sony""]"
332,110,9751,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""Sony WMFS593 Sports Walkman""]","[""Sony""]"
333,165,9751,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""Sony WMFS593 Sports Walkman""]","[""Sony""]"
334,62,8297,"[""Computer Cables""]","[""USB Cable EA-CB20U12""]","[""Samsung""]","[""Computer Cables""]","[""Samsung OEM 5-Foot Micro USB Data Sync Charging Cables for Galaxy S2/S3/S4/Note 1/2 - Non-Retail Packaging - White""]","[""Samsung""]"
335,48,3211,"[""Blu Ray & DVD Players""]","[""Streaming Blu-ray Disc\u201aÑ¢ player with Super Wi-Fi ¬Æ""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""Sony All Multi Region Zone Code DVD Player with USB Input 110/240 Volt Free Tmvel Plug Adapter - Tmvel (Old Model)""]","[""Sony""]"
336,1,3211,"[""Blu Ray & DVD Players""]","[""1080p Upscaling DVD Player""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""Sony All Multi Region Zone Code DVD Player with USB Input 110/240 Volt Free Tmvel Plug Adapter - Tmvel (Old Model)""]","[""Sony""]"
337,113,3211,"[""Blu Ray & DVD Players""]","[""Wi-Fi ¬Æ Streaming Blu-ray Disc\u201aÑ¢ player with 4k upscaling""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""Sony All Multi Region Zone Code DVD Player with USB Input 110/240 Volt Free Tmvel Plug Adapter - Tmvel (Old Model)""]","[""Sony""]"
338,87,3211,"[""Blu Ray & DVD Players""]","[""3D Streaming Blu-ray Disc\u201aÑ¢ player with TRILUMINOS technology""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""Sony All Multi Region Zone Code DVD Player with USB Input 110/240 Volt Free Tmvel Plug Adapter - Tmvel (Old Model)""]","[""Sony""]"
339,62,3213,"[""Computer Cables""]","[""USB Cable EA-CB20U12""]","[""Samsung""]","[""Computer Cables""]","[""Samsung USB 3.0 Sync Charge Data Cable for Samsung Galaxy S5 SV & Note 3 - (2 Pack) Bulk Packaging (4ft. 11in)""]","[""Samsung""]"
340,128,9733,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP420E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
341,59,9733,"[""Device-Specific Electronics Batteries""]","[""Lithium Ion Battery for HMX-R10""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
342,183,9733,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP90A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
343,17,9733,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP210E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
344,18,9733,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP125A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
345,134,5240,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""Sony XANV300T Navigation module""]","[""Sony""]"
346,112,5240,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""Sony XANV300T Navigation module""]","[""Sony""]"
347,110,5240,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""Sony XANV300T Navigation module""]","[""Sony""]"
348,165,5240,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""Sony XANV300T Navigation module""]","[""Sony""]"
349,176,9649,"[""Video Cameras""]","[""New F90BN 52X Optimal Zoom HD Camcorder (Black)""]","[""Samsung""]","[""Video Cameras""]","[""\""Samsung F90 - HD Camcorder - 2.7-inch LCD Screen, 52X Optical Zoom, HD Video Recording - White (Certified Refurbished)\""""]","[""Samsung""]"
350,62,2274,"[""Computer Cables""]","[""USB Cable EA-CB20U12""]","[""Samsung""]","[""Computer Cables""]","[""Samsung 1 Amp wall Power (AC) Adapter with Detachable Micro USB Data Cable""]","[""Samsung""]"
351,62,8174,"[""Computer Cables""]","[""USB Cable EA-CB20U12""]","[""Samsung""]","[""Computer Cables""]","[""\""Original OEM Samsung Micro USB Sync Data Cable with 2.0 Amp Travel Wall/Home Charger Adapter For Samsung Galaxy S2, S3, S2 4G, Note 1, Note 2 Smartphones and much more\""""]","[""Samsung""]"
352,128,3300,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP420E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
353,59,3300,"[""Device-Specific Electronics Batteries""]","[""Lithium Ion Battery for HMX-R10""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
354,183,3300,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP90A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
355,17,3300,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP210E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
356,18,3300,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP125A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Spare 2600 mAh Replacement Battery for Samsung Galaxy S4 - Non-Retail Packaging - Silver""]","[""Samsung""]"
357,176,3309,"[""Video Cameras""]","[""New F90BN 52X Optimal Zoom HD Camcorder (Black)""]","[""Samsung""]","[""Video Cameras""]","[""Samsung SmartCam HD SNH-E6411BN Full HD 1080p WiFi Camera""]","[""Samsung""]"
358,62,3310,"[""Computer Cables""]","[""USB Cable EA-CB20U12""]","[""Samsung""]","[""Computer Cables""]","[""Samsung OEM 2-Amp Adapter with 5-Feet Micro USB Data Sync Charging Cables for Galaxy S2/S3/S4 Active/Note 1/2 - Non-Retail Packaging - White""]","[""Samsung""]"
359,202,9677,"[""Televisions""]","[""4K SUHD JS9100 Series Curved Smart TV - 78\"" Class (78\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
360,116,9677,"[""Televisions""]","[""LED J4000 Series TV - 32\u201aÄù Class (31.5\u201aÄù Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
361,143,9677,"[""Televisions""]","[""TV Camera""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
362,79,9677,"[""Televisions""]","[""LED J630D Series Smart TV - 75\"" Class (74.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
363,41,9677,"[""Televisions""]","[""LED J6200 Series Smart TV - 65\"" Class (64.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
364,64,9677,"[""Televisions""]","[""LED J5205 Series Smart TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
365,90,9677,"[""Televisions""]","[""J5003 Series LED TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
366,104,9677,"[""Televisions""]","[""LED J550D Series Smart TV - 48\"" Class (47.6\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
367,72,9677,"[""Televisions""]","[""J400D Series LED TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
368,63,9677,"[""Televisions""]","[""LED J620D Series Smart TV - 65\"" Class (64.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
369,154,9677,"[""Televisions""]","[""LED J525D Series Smart TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung T24D310NH 23.6-Inch Screen LED-lit HDTV Monitor""]","[""Samsung""]"
370,174,9609,"[""Cell Phone Cases""]","[""Book Cover Case for ATIV Tab 5 11.6\"" - Gray""]","[""Samsung""]","[""Cell Phone Cases""]","[""Samsung Galaxy S5 Waterproof Charger Cover New""]","[""Samsung""]"
371,128,9570,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP420E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original OEM Galaxy SII Standard Battery (1800 mAh EB625152VA)""]","[""Samsung""]"
372,59,9570,"[""Device-Specific Electronics Batteries""]","[""Lithium Ion Battery for HMX-R10""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original OEM Galaxy SII Standard Battery (1800 mAh EB625152VA)""]","[""Samsung""]"
373,183,9570,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP90A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original OEM Galaxy SII Standard Battery (1800 mAh EB625152VA)""]","[""Samsung""]"
374,17,9570,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP210E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original OEM Galaxy SII Standard Battery (1800 mAh EB625152VA)""]","[""Samsung""]"
375,18,9570,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP125A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original OEM Galaxy SII Standard Battery (1800 mAh EB625152VA)""]","[""Samsung""]"
376,134,9572,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""Sony DEJ616CK Portable Discman Player""]","[""Sony""]"
377,112,9572,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""Sony DEJ616CK Portable Discman Player""]","[""Sony""]"
378,110,9572,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""Sony DEJ616CK Portable Discman Player""]","[""Sony""]"
379,165,9572,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""Sony DEJ616CK Portable Discman Player""]","[""Sony""]"
380,88,6251,"[""Home Speakers & Subwoofers""]","[""2-way 3-driver Center Channel Speaker""]","[""Sony""]","[""Home Speakers & Subwoofers""]","[""Sony BRAVIA DAV-DZ170 Home Theater System""]","[""Sony""]"
381,27,9522,"[""Shelves & Shelf Units""]","[""3-way 3-driver Bookshelf Speaker System""]","[""Sony""]","[""Shelves & Shelf Units""]","[""Sony MHC-GX25 3-CD Shelf System with Game Sync Mixing (Discontinued by Manufacturer)""]","[""Sony""]"
382,3,9516,"[""Video Cameras""]","[""16GB Full HD Camcorder with Projector""]","[""Sony""]","[""Video Cameras""]","[""Sony HDRPJ540/B Video Camera with 3-Inch LCD (Black)""]","[""Sony""]"
383,4,9516,"[""Video Cameras""]","[""Full-Frame Interchangeable Lens Camcorder""]","[""Sony""]","[""Video Cameras""]","[""Sony HDRPJ540/B Video Camera with 3-Inch LCD (Black)""]","[""Sony""]"
384,48,6223,"[""Blu Ray & DVD Players""]","[""Streaming Blu-ray Disc\u201aÑ¢ player with Super Wi-Fi ¬Æ""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""\""Sony DVP-FX750 7-Inch Portable DVD Player, Black (2010 Model)\""""]","[""Sony""]"
385,1,6223,"[""Blu Ray & DVD Players""]","[""1080p Upscaling DVD Player""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""\""Sony DVP-FX750 7-Inch Portable DVD Player, Black (2010 Model)\""""]","[""Sony""]"
386,113,6223,"[""Blu Ray & DVD Players""]","[""Wi-Fi ¬Æ Streaming Blu-ray Disc\u201aÑ¢ player with 4k upscaling""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""\""Sony DVP-FX750 7-Inch Portable DVD Player, Black (2010 Model)\""""]","[""Sony""]"
387,87,6223,"[""Blu Ray & DVD Players""]","[""3D Streaming Blu-ray Disc\u201aÑ¢ player with TRILUMINOS technology""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""\""Sony DVP-FX750 7-Inch Portable DVD Player, Black (2010 Model)\""""]","[""Sony""]"
388,62,5163,"[""Computer Cables""]","[""USB Cable EA-CB20U12""]","[""Samsung""]","[""Computer Cables""]","[""Samsung 5-Feet Micro USB Charging Data Cable - Non-Retail Packaging - White""]","[""Samsung""]"
389,75,7311,"[""Audio/Video Cables""]","[""Digital Camera HDMI Cable EA-CBHD15C""]","[""Samsung""]","[""Audio/Video Cables""]","[""Samsung Smart Blu-Ray DVD Player With 1080p Full HD with Superior 6ft High Speed HDMI Cable (Bundle)""]","[""Samsung""]"
390,48,8324,"[""Blu Ray & DVD Players""]","[""Streaming Blu-ray Disc\u201aÑ¢ player with Super Wi-Fi ¬Æ""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""\""Sony Blu-ray Disc Player With Full HD 1080p Upscaling Of DVDs, Sony Entertainment Network For Streaming Movies, Music, And Video, USB Slot, Plus Superior 6Ft High Speed HDMI Cable, Black Finish\""""]","[""Sony""]"
391,1,8324,"[""Blu Ray & DVD Players""]","[""1080p Upscaling DVD Player""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""\""Sony Blu-ray Disc Player With Full HD 1080p Upscaling Of DVDs, Sony Entertainment Network For Streaming Movies, Music, And Video, USB Slot, Plus Superior 6Ft High Speed HDMI Cable, Black Finish\""""]","[""Sony""]"
392,113,8324,"[""Blu Ray & DVD Players""]","[""Wi-Fi ¬Æ Streaming Blu-ray Disc\u201aÑ¢ player with 4k upscaling""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""\""Sony Blu-ray Disc Player With Full HD 1080p Upscaling Of DVDs, Sony Entertainment Network For Streaming Movies, Music, And Video, USB Slot, Plus Superior 6Ft High Speed HDMI Cable, Black Finish\""""]","[""Sony""]"
393,87,8324,"[""Blu Ray & DVD Players""]","[""3D Streaming Blu-ray Disc\u201aÑ¢ player with TRILUMINOS technology""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""\""Sony Blu-ray Disc Player With Full HD 1080p Upscaling Of DVDs, Sony Entertainment Network For Streaming Movies, Music, And Video, USB Slot, Plus Superior 6Ft High Speed HDMI Cable, Black Finish\""""]","[""Sony""]"
394,75,7201,"[""Audio/Video Cables""]","[""Digital Camera HDMI Cable EA-CBHD15C""]","[""Samsung""]","[""Audio/Video Cables""]","[""\""Samsung Smart Blu-ray DVD Disc Player With Full HD 1080p Resolution, Built-in Wi-Fi for Internet Connectivity, Access a Variety of Entertainment Apps, Play Blu-ray Discs, DVDs & CDs, BD Wise Web & BD Wise, Internet Streaming & Quick Start Mode, Dolby TrueHD And DTS HD High Resolution Audio Decoding, Plus 6Ft High Speed HDMI Cable\""""]","[""Samsung""]"
395,149,7248,"[""Televisions""]","[""78.6\u201aÄù (diag) X900B Premium 4K Ultra HD TV""]","[""Sony""]","[""Televisions""]","[""Sony D-NF400 Psyc ATRAC Portable CD Player with Digital Tuner (AM / FM / TV / Weather)""]","[""Sony""]"
396,202,8353,"[""Televisions""]","[""4K SUHD JS9100 Series Curved Smart TV - 78\"" Class (78\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
397,116,8353,"[""Televisions""]","[""LED J4000 Series TV - 32\u201aÄù Class (31.5\u201aÄù Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
398,143,8353,"[""Televisions""]","[""TV Camera""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
399,79,8353,"[""Televisions""]","[""LED J630D Series Smart TV - 75\"" Class (74.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
400,41,8353,"[""Televisions""]","[""LED J6200 Series Smart TV - 65\"" Class (64.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
401,64,8353,"[""Televisions""]","[""LED J5205 Series Smart TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
402,90,8353,"[""Televisions""]","[""J5003 Series LED TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
403,104,8353,"[""Televisions""]","[""LED J550D Series Smart TV - 48\"" Class (47.6\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
404,72,8353,"[""Televisions""]","[""J400D Series LED TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
405,63,8353,"[""Televisions""]","[""LED J620D Series Smart TV - 65\"" Class (64.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
406,154,8353,"[""Televisions""]","[""LED J525D Series Smart TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN24H4000AFXZA LED TV - HD - 23.6 INCH - 1366 X 768 - 720P - 16:9 - 120 HZ""]","[""Samsung""]"
407,202,6193,"[""Televisions""]","[""4K SUHD JS9100 Series Curved Smart TV - 78\"" Class (78\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
408,116,6193,"[""Televisions""]","[""LED J4000 Series TV - 32\u201aÄù Class (31.5\u201aÄù Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
409,143,6193,"[""Televisions""]","[""TV Camera""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
410,79,6193,"[""Televisions""]","[""LED J630D Series Smart TV - 75\"" Class (74.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
411,41,6193,"[""Televisions""]","[""LED J6200 Series Smart TV - 65\"" Class (64.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
412,64,6193,"[""Televisions""]","[""LED J5205 Series Smart TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
413,90,6193,"[""Televisions""]","[""J5003 Series LED TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
414,104,6193,"[""Televisions""]","[""LED J550D Series Smart TV - 48\"" Class (47.6\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
415,72,6193,"[""Televisions""]","[""J400D Series LED TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
416,63,6193,"[""Televisions""]","[""LED J620D Series Smart TV - 65\"" Class (64.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
