@info
{
    "table":{
        "name":"candset",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"gec_el",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"A.id",
                "type":"TEXT"
            },
            {
                "name":"B.id",
                "type":"TEXT"
            }
        ]
    }
}

@data
pairID:INTEGER,A.id:TEXT,B.id:TEXT
4526,13056436,13056436#ivgStores
4527,13056448,13056448#ivgStores
4528,13056477,13056477#ivgStores
4529,13056503,13056503#ivgStores
4530,13056531,13056531#ivgStores
4531,13056540,13056540#ivgStores
4532,13056571,13056571#ivgStores
4533,13056622,13056622#ivgStores
4534,13056837,13056837#ivgStores
4535,13056838,13056838#ivgStores
4536,13056843,13056843#ivgStores
4537,13056898,13056898#ivgStores
4538,13056911,13056911#ivgStores
4539,13056915,13056915#ivgStores
4540,13056919,13056919#ivgStores
4541,13056952,13056952#ivgStores
4542,13056954,13056954#ivgStores
4543,13056964,13056964#ivgStores
4544,13056969,13056969#ivgStores
4545,13070272,13070272#ivgStores
4546,13073304,13073304#ivgStores
4547,13073309,13073309#ivgStores
4548,13081537,13081537#ivgStores
4549,13214796,13214796#ivgStores
4550,13215865,13215865#ivgStores
4551,13423225,13423225#ivgStores
4552,13726656,13726656#ivgStores
4553,27351341,27351341#eBags
4554,27434747,27434747#eBags
4555,27445380,27445380#eBags
4556,27512115,27512115#eBags
4557,27512122,27512122#eBags
4558,27512135,27512135#eBags
4559,27512136,27512136#eBags
4560,27512159,27512159#eBags
4561,27512339,27512339#eBags
4562,27673231,27673231#eBags
4563,27673370,27673370#eBags
4564,27674082,27674082#eBags
4565,27744897,27744897#eBags
4566,27744948,27744948#eBags
4567,27858741,27858741#eBags
4568,27858758,27858758#eBags
4569,14235504,14235504#ivgStores
4570,28414514,28414514#eBags
4571,28414515,28414515#eBags
4572,14262037,14262037#ivgStores
4573,28540060,28540060#eBags
4574,28636898,28636898#eBags
4575,28664829,28664829#eBags
4576,14313261,14313261#ivgStores
4577,28826968,28826968#eBags
4578,28826977,28826977#eBags
4579,14495346,14495346#ivgStores
4580,28867816,28867816#eBags
4581,28867823,28867823#eBags
4582,28875843,28875843#eBags
4583,28891339,28891339#eBags
4584,28966888,28966888#eBags
4585,14554538,14554538#ivgStores
4586,28988423,28988423#eBags
4587,29070804,29070804#eBags
4588,14650215,14650215#ivgStores
4589,29236415,29236415#eBags
4590,14700409,14700409#ivgStores
4591,29602621,29602621#eBags
4592,29602627,29602627#eBags
4593,29602628,29602628#eBags
4594,29602629,29602629#eBags
4595,14872629,14872629#ivgStores
4596,14872665,14872665#ivgStores
4597,29732866,29732866#eBags
4598,29732878,29732878#eBags
4599,29732880,29732880#eBags
4600,29732910,29732910#eBags
4601,29864249,29864249#Perf-Moto
4602,20439215,20439215#eBags
4603,14894194,14894194#ivgStores
4604,20439238,20439238#eBags
4605,20469823,20469823#eBags
4606,14903859,14903859#ivgStores
4607,20524820,20524820#eBags
4608,20524821,20524821#eBags
4609,20524822,20524822#eBags
4610,20564278,20564278#eBags
4611,20565753,20565753#eBags
4612,20565846,20565846#eBags
4613,14916172,14916172#ivgStores
4614,20575041,20575041#eBags
4615,20575061,20575061#eBags
4616,20606905,20606905#eBags
4617,20657331,20657331#eBags
4618,20668836,20668836#eBags
4619,14922532,14922532#ivgStores
4620,14922533,14922533#ivgStores
4621,20686088,20686088#eBags
4622,20686114,20686114#eBags
4623,14926515,14926515#ivgStores
4624,20686142,20686142#eBags
4625,14928439,14928439#ivgStores
4626,20742250,20742250#eBags
4627,14931474,14931474#ivgStores
4628,20746066,20746066#eBags
4629,14931491,14931491#ivgStores
4630,20752785,20752785#eBags
4631,20752793,20752793#eBags
4632,20841690,20841690#eBags
4633,20841693,20841693#eBags
4634,20841701,20841701#eBags
4635,20841713,20841713#eBags
4636,20841723,20841723#eBags
4637,20841732,20841732#eBags
4638,20841734,20841734#eBags
4639,20841768,20841768#eBags
4640,20841772,20841772#eBags
4641,20841784,20841784#eBags
4642,20844638,20844638#eBags
4643,20845182,20845182#eBags
4644,20847586,20847586#eBags
4645,20849249,20849249#eBags
4646,20849253,20849253#eBags
4647,14967641,14967641#ivgStores
4648,20897902,20897902#eBags
4649,20974935,20974935#eBags
4650,15064184,15064184#ivgStores
4651,21015655,21015655#eBags
4652,21054335,21054335#eBags
4653,15074602,15074602#ivgStores
4654,21104833,21104833#eBags
4655,21104835,21104835#eBags
4656,21119363,21119363#eBags
4657,21119433,21119433#eBags
4658,21119532,21119532#eBags
4659,21128544,21128544#eBags
4660,21128583,21128583#eBags
4661,21128624,21128624#eBags
4662,21128627,21128627#eBags
4663,21128633,21128633#eBags
4664,15161646,15161646#ivgStores
4665,21130556,21130556#eBags
4666,15172490,15172490#ivgStores
4667,15172492,15172492#ivgStores
4668,21144081,21144081#eBags
4669,21145632,21145632#eBags
4670,21152113,21152113#eBags
4671,21276105,21276105#eBags
4672,29870437,29870437#Perf-Moto
4673,21289648,21289648#eBags
4674,21289737,21289737#eBags
4675,21291610,21291610#eBags
4676,21345527,21345527#eBags
4677,21345530,21345530#eBags
4678,21382903,21382903#eBags
4679,21443364,21443364#eBags
4680,21550352,21550352#eBags
4681,21551219,21551219#eBags
4682,21551228,21551228#eBags
4683,21551282,21551282#eBags
4684,21551431,21551431#eBags
4685,21551511,21551511#eBags
4686,21551581,21551581#eBags
4687,21551622,21551622#eBags
4688,21551625,21551625#eBags
4689,21551668,21551668#eBags
4690,21551914,21551914#eBags
4691,21551985,21551985#eBags
4692,21551997,21551997#eBags
4693,21552006,21552006#eBags
4694,21552026,21552026#eBags
4695,21552165,21552165#eBags
4696,21552188,21552188#eBags
4697,21552194,21552194#eBags
4698,21567798,21567798#eBags
4699,21578220,21578220#eBags
4700,29874594,29874594#Perf-Moto
4701,21609758,21609758#eBags
4702,21618432,21618432#eBags
4703,21647525,21647525#eBags
4704,21666200,21666200#eBags
4705,29875941,29875941#Perf-Moto
4706,21721879,21721879#eBags
4707,21732115,21732115#eBags
4708,21740192,21740192#eBags
4709,21740216,21740216#eBags
4710,15701860,15701860#ivgStores
4711,21811716,21811716#eBags
4712,21811801,21811801#eBags
4713,21811807,21811807#eBags
4714,21811818,21811818#eBags
4715,21834246,21834246#eBags
4716,21834261,21834261#eBags
4717,21834339,21834339#eBags
4718,21836381,21836381#eBags
4719,21899686,21899686#eBags
4720,21899699,21899699#eBags
4721,21910235,21910235#eBags
4722,21921850,21921850#eBags
4723,21945295,21945295#eBags
4724,21945338,21945338#eBags
4725,15826526,15826526#ivgStores
4726,21966111,21966111#eBags
4727,21984481,21984481#eBags
4728,22003579,22003579#eBags
4729,22049427,22049427#eBags
4730,22051959,22051959#eBags
4731,22059877,22059877#eBags
4732,22075544,22075544#eBags
4733,22078311,22078311#eBags
4734,22081877,22081877#eBags
4735,15907658,15907658#ivgStores
4736,22099151,22099151#eBags
4737,22102101,22102101#eBags
4738,22144357,22144357#eBags
4739,22144363,22144363#eBags
4740,22144365,22144365#eBags
4741,22177796,22177796#eBags
4742,16203507,16203507#ivgStores
4743,22211578,22211578#eBags
4744,22211989,22211989#eBags
4745,22212145,22212145#eBags
4746,16419356,16419356#ivgStores
4747,16422763,16422763#ivgStores
4748,22213235,22213235#eBags
4749,22213554,22213554#eBags
4750,29889857,29889857#Perf-Moto
4751,29889942,29889942#Perf-Moto
4752,22213946,22213946#eBags
4753,22213962,22213962#eBags
4754,22214454,22214454#eBags
4755,22215220,22215220#eBags
4756,16489784,16489784#ivgStores
4757,22215693,22215693#eBags
4758,22215854,22215854#eBags
4759,22215856,22215856#eBags
4760,16560675,16560675#ivgStores
4761,22216215,22216215#eBags
4762,22224597,22224597#eBags
4763,22224722,22224722#eBags
4764,22226761,22226761#eBags
4765,22254153,22254153#eBags
4766,22254365,22254365#eBags
4767,22254971,22254971#eBags
4768,22255521,22255521#eBags
4769,16794935,16794935#ivgStores
4770,16912076,16912076#ivgStores
4771,22283338,22283338#eBags
4772,22283505,22283505#eBags
4773,22284917,22284917#eBags
4774,22284918,22284918#eBags
4775,22284952,22284952#eBags
4776,22285000,22285000#eBags
4777,22285024,22285024#eBags
4778,22285884,22285884#eBags
4779,22286163,22286163#eBags
4780,22286226,22286226#eBags
4781,22286291,22286291#eBags
4782,22287299,22287299#eBags
4783,22287364,22287364#eBags
4784,22287447,22287447#eBags
4785,22287918,22287918#eBags
4786,22289750,22289750#eBags
4787,22290352,22290352#eBags
4788,22292578,22292578#eBags
4789,22293418,22293418#eBags
4790,22293419,22293419#eBags
4791,22293444,22293444#eBags
4792,22293601,22293601#eBags
4793,22294145,22294145#eBags
4794,22294453,22294453#eBags
4795,22294473,22294473#eBags
4796,22294763,22294763#eBags
4797,22294765,22294765#eBags
4798,17125955,17125955#ivgStores
4799,22295270,22295270#eBags
4800,22295309,22295309#eBags
4801,22311877,22311877#eBags
4802,22351371,22351371#eBags
4803,22351379,22351379#eBags
4804,22355333,22355333#eBags
4805,17167621,17167621#ivgStores
4806,17188514,17188514#ivgStores
4807,17205992,17205992#ivgStores
4808,17206020,17206020#ivgStores
4809,17209422,17209422#ivgStores
4810,17217905,17217905#ivgStores
4811,22398265,22398265#eBags
4812,22398266,22398266#eBags
4813,22398274,22398274#eBags
4814,22398300,22398300#eBags
4815,22398308,22398308#eBags
4816,22398323,22398323#eBags
4817,22398331,22398331#eBags
4818,22398339,22398339#eBags
4819,22441684,22441684#eBags
4820,22570048,22570048#eBags
4821,17327936,17327936#ivgStores
4822,22570057,22570057#eBags
4823,17336107,17336107#ivgStores
4824,22571747,22571747#eBags
4825,22584795,22584795#eBags
4826,22587224,22587224#eBags
4827,22602407,22602407#eBags
4828,22603521,22603521#eBags
4829,22620578,22620578#eBags
4830,22620634,22620634#eBags
4831,22627455,22627455#eBags
4832,22634217,22634217#eBags
4833,22733530,22733530#eBags
4834,22733545,22733545#eBags
4835,22737617,22737617#eBags
4836,22887472,22887472#eBags
4837,22893110,22893110#eBags
4838,22893112,22893112#eBags
4839,22893765,22893765#eBags
4840,17376940,17376940#ivgStores
4841,22958998,22958998#eBags
4842,23136998,23136998#eBags
4843,17387738,17387738#ivgStores
4844,23227567,23227567#eBags
4845,23227570,23227570#eBags
4846,17395966,17395966#ivgStores
4847,17395973,17395973#ivgStores
4848,17396007,17396007#ivgStores
4849,23549574,23549574#eBags
4850,23550023,23550023#eBags
4851,29971335,29971335#Perf-Moto
4852,23706058,23706058#eBags
4853,23769131,23769131#eBags
4854,23769243,23769243#eBags
4855,23859829,23859829#eBags
4856,23859870,23859870#eBags
4857,23859878,23859878#eBags
4858,23859891,23859891#eBags
4859,23859951,23859951#eBags
4860,23859957,23859957#eBags
4861,23859960,23859960#eBags
4862,23859977,23859977#eBags
4863,23986466,23986466#eBags
4864,29972769,29972769#Perf-Moto
4865,24032280,24032280#eBags
4866,24194750,24194750#eBags
4867,24194761,24194761#eBags
4868,24194777,24194777#eBags
4869,24221239,24221239#eBags
4870,24221240,24221240#eBags
4871,29974971,29974971#Perf-Moto
4872,24309410,24309410#eBags
4873,17509271,17509271#ivgStores
4874,24452093,24452093#eBags
4875,24509843,24509843#eBags
4876,24559063,24559063#eBags
4877,25141210,25141210#eBags
4878,25144061,25144061#eBags
4879,25144070,25144070#eBags
4880,25144080,25144080#eBags
4881,25145649,25145649#eBags
4882,25205863,25205863#eBags
4883,25205864,25205864#eBags
4884,25209584,25209584#eBags
4885,25296076,25296076#eBags
4886,25296092,25296092#eBags
4887,25296097,25296097#eBags
4888,25430802,25430802#eBags
4889,25744962,25744962#eBags
4890,25745022,25745022#eBags
4891,26010236,26010236#eBags
4892,26010237,26010237#eBags
4893,26090779,26090779#eBags
4894,26463899,26463899#eBags
4895,26463902,26463902#eBags
4896,26464268,26464268#eBags
4897,26464288,26464288#eBags
4898,26547245,26547245#eBags
4899,26547247,26547247#eBags
4900,26856235,26856235#eBags
4901,26931184,26931184#eBags
4902,26931185,26931185#eBags
4903,26934819,26934819#eBags
4904,26989455,26989455#eBags
4905,26989469,26989469#eBags
4906,26989470,26989470#eBags
4907,26989511,26989511#eBags
4908,26989562,26989562#eBags
4909,26990310,26990310#eBags
4910,26990315,26990315#eBags
4911,27148494,27148494#eBags
4912,27148498,27148498#eBags
4913,27150609,27150609#eBags
4914,27151976,27151976#eBags
4915,27231964,27231964#eBags
4916,27294486,27294486#eBags
4917,27347256,27347256#eBags
4918,17765303,17765303#ivgStores
4919,19410165,19410165#ivgStores
4920,27351344,27351344#eBags
4921,27372878,27372878#eBags
4922,27512140,27512140#eBags
4923,27512151,27512151#eBags
4924,27621530,27621530#eBags
4925,27767110,27767110#eBags
4926,27858745,27858745#eBags
4927,28085887,28085887#eBags
4928,28187558,28187558#eBags
4929,19684215,19684215#ivgStores
4930,28414512,28414512#eBags
4931,28826976,28826976#eBags
4932,28827872,28827872#eBags
4933,28867820,28867820#eBags
4934,28875855,28875855#eBags
4935,28966884,28966884#eBags
4936,28966897,28966897#eBags
4937,29984216,29984216#Perf-Moto
4938,28966907,28966907#eBags
4939,28966933,28966933#eBags
4940,28966956,28966956#eBags
4941,28966975,28966975#eBags
4942,28988416,28988416#eBags
4943,28988418,28988418#eBags
4944,29984491,29984491#Perf-Moto
4945,19885598,19885598#ivgStores
4946,10056408,10056408#ivgStores
4947,29033642,29033642#eBags
4948,29033644,29033644#eBags
4949,10353101,10353101#ivgStores
4950,10603583,10603583#ivgStores
4951,29033759,29033759#eBags
4952,10714724,10714724#ivgStores
4953,10741274,10741274#ivgStores
4954,10746777,10746777#ivgStores
4955,29114288,29114288#eBags
4956,29114294,29114294#eBags
4957,29304944,29304944#eBags
4958,10982751,10982751#ivgStores
4959,29684813,29684813#eBags
4960,10988889,10988889#ivgStores
4961,29732767,29732767#eBags
4962,29732922,29732922#eBags
4963,29732943,29732943#eBags
4964,11007916,11007916#ivgStores
4965,11039686,11039686#ivgStores
4966,11319373,11319373#ivgStores
4967,20412018,20412018#eBags
4968,11968801,11968801#ivgStores
4969,11974009,11974009#ivgStores
4970,20525083,20525083#eBags
4971,20564207,20564207#eBags
4972,20575031,20575031#eBags
4973,20575051,20575051#eBags
4974,12343827,12343827#ivgStores
4975,20627185,20627185#eBags
4976,20636831,20636831#eBags
4977,20668828,20668828#eBags
4978,12538635,12538635#ivgStores
4979,12575693,12575693#ivgStores
4980,13044474,13044474#ivgStores
4981,13050453,13050453#ivgStores
4982,13055902,13055902#ivgStores
4983,13055904,13055904#ivgStores
4984,13056060,13056060#ivgStores
4985,13056071,13056071#ivgStores
4986,20743147,20743147#eBags
4987,13056407,13056407#ivgStores
4988,20745633,20745633#eBags
4989,13056412,13056412#ivgStores
4990,13056442,13056442#ivgStores
4991,20746007,20746007#eBags
4992,13056469,13056469#ivgStores
4993,20746110,20746110#eBags
4994,13056494,13056494#ivgStores
4995,20746138,20746138#eBags
4996,13056529,13056529#ivgStores
4997,20746144,20746144#eBags
4998,13056542,13056542#ivgStores
4999,13056555,13056555#ivgStores
5000,20841671,20841671#eBags
5001,13056559,13056559#ivgStores
5002,20841680,20841680#eBags
5003,13056598,13056598#ivgStores
5004,20841715,20841715#eBags
5005,13056601,13056601#ivgStores
5006,20841760,20841760#eBags
5007,20841781,20841781#eBags
5008,13056897,13056897#ivgStores
5009,13056963,13056963#ivgStores
5010,20841799,20841799#eBags
5011,20847571,20847571#eBags
5012,20849226,20849226#eBags
5013,13077622,13077622#ivgStores
5014,20849277,20849277#eBags
5015,20854819,20854819#eBags
5016,13081552,13081552#ivgStores
5017,20854821,20854821#eBags
5018,13081782,13081782#ivgStores
5019,13081784,13081784#ivgStores
5020,20863150,20863150#eBags
5021,13116929,13116929#ivgStores
5022,20894471,20894471#eBags
5023,13214739,13214739#ivgStores
5024,13215623,13215623#ivgStores
5025,13247164,13247164#ivgStores
5026,20927220,20927220#eBags
5027,20950620,20950620#eBags
5028,13259160,13259160#ivgStores
5029,20976927,20976927#eBags
5030,21015658,21015658#eBags
5031,21043831,21043831#eBags
5032,21104837,21104837#eBags
5033,21104881,21104881#eBags
5034,21119424,21119424#eBags
5035,21119503,21119503#eBags
5036,21128589,21128589#eBags
5037,21128593,21128593#eBags
5038,21128607,21128607#eBags
5039,21130555,21130555#eBags
5040,13952216,13952216#ivgStores
5041,21130562,21130562#eBags
5042,14005882,14005882#ivgStores
5043,21152116,21152116#eBags
5044,14015246,14015246#ivgStores
5045,21275773,21275773#eBags
5046,21499720,21499720#eBags
5047,21551234,21551234#eBags
5048,21551241,21551241#eBags
5049,21551289,21551289#eBags
5050,21551291,21551291#eBags
5051,21551361,21551361#eBags
5052,14220359,14220359#ivgStores
5053,21551420,21551420#eBags
5054,21551562,21551562#eBags
5055,21551614,21551614#eBags
5056,21551617,21551617#eBags
5057,21551639,21551639#eBags
5058,21551655,21551655#eBags
5059,21551696,21551696#eBags
5060,21552050,21552050#eBags
5061,21552146,21552146#eBags
5062,21552156,21552156#eBags
5063,21552190,21552190#eBags
5064,21552201,21552201#eBags
5065,21553618,21553618#eBags
5066,14554536,14554536#ivgStores
5067,21578218,21578218#eBags
5068,21646958,21646958#eBags
5069,14590873,14590873#ivgStores
5070,21732139,21732139#eBags
5071,21732141,21732141#eBags
5072,21811721,21811721#eBags
5073,21811806,21811806#eBags
5074,21811823,21811823#eBags
5075,21812258,21812258#eBags
5076,21834338,21834338#eBags
5077,21834356,21834356#eBags
5078,21899700,21899700#eBags
5079,21945451,21945451#eBags
5080,21945452,21945452#eBags
5081,21957788,21957788#eBags
5082,22003902,22003902#eBags
5083,22003925,22003925#eBags
5084,22004726,22004726#eBags
5085,22050857,22050857#eBags
5086,22059886,22059886#eBags
5087,22079348,22079348#eBags
5088,22079384,22079384#eBags
5089,22081874,22081874#eBags
5090,22088402,22088402#eBags
5091,22089004,22089004#eBags
5092,22089007,22089007#eBags
5093,14664892,14664892#ivgStores
5094,22102130,22102130#eBags
5095,14872639,14872639#ivgStores
5096,22134044,22134044#eBags
5097,22144390,22144390#eBags
5098,22211702,22211702#eBags
5099,22212019,22212019#eBags
5100,22212022,22212022#eBags
5101,22212033,22212033#eBags
5102,22212728,22212728#eBags
5103,14916157,14916157#ivgStores
5104,14916174,14916174#ivgStores
5105,14916214,14916214#ivgStores
5106,14916423,14916423#ivgStores
5107,14916499,14916499#ivgStores
5108,14916627,14916627#ivgStores
5109,14916707,14916707#ivgStores
5110,14917716,14917716#ivgStores
5111,14922538,14922538#ivgStores
5112,22214138,22214138#eBags
5113,14927493,14927493#ivgStores
5114,14928328,14928328#ivgStores
5115,14928441,14928441#ivgStores
5116,14929285,14929285#ivgStores
5117,14929287,14929287#ivgStores
5118,14931472,14931472#ivgStores
5119,22215824,22215824#eBags
5120,14972023,14972023#ivgStores
5121,14972247,14972247#ivgStores
5122,14972537,14972537#ivgStores
5123,22216528,22216528#eBags
5124,22216621,22216621#eBags
5125,22224416,22224416#eBags
5126,22224668,22224668#eBags
5127,22224670,22224670#eBags
5128,22254824,22254824#eBags
5129,22254873,22254873#eBags
5130,22254877,22254877#eBags
5131,22254961,22254961#eBags
5132,22259604,22259604#eBags
5133,22282485,22282485#eBags
5134,15074808,15074808#ivgStores
5135,22283224,22283224#eBags
5136,22283226,22283226#eBags
5137,15114894,15114894#ivgStores
5138,22283233,22283233#eBags
5139,22283605,22283605#eBags
5140,22284678,22284678#eBags
5141,22284872,22284872#eBags
5142,22284886,22284886#eBags
5143,22284978,22284978#eBags
5144,22285502,22285502#eBags
5145,22287247,22287247#eBags
5146,15523653,15523653#ivgStores
5147,15523687,15523687#ivgStores
5148,22287384,22287384#eBags
5149,22287828,22287828#eBags
5150,22287919,22287919#eBags
5151,22289737,22289737#eBags
5152,22289757,22289757#eBags
5153,22289959,22289959#eBags
5154,22290366,22290366#eBags
5155,22290378,22290378#eBags
5156,22290791,22290791#eBags
5157,22292681,22292681#eBags
5158,22292705,22292705#eBags
5159,22293466,22293466#eBags
5160,22293556,22293556#eBags
5161,22294766,22294766#eBags
5162,22295303,22295303#eBags
5163,22311880,22311880#eBags
5164,22314597,22314597#eBags
5165,22322549,22322549#eBags
5166,22322556,22322556#eBags
5167,29387032,29387032#Perf-Moto
5168,22351295,22351295#eBags
5169,22351370,22351370#eBags
5170,22368479,22368479#eBags
5171,15686469,15686469#ivgStores
5172,22398279,22398279#eBags
5173,22398302,22398302#eBags
5174,22398304,22398304#eBags
5175,22398338,22398338#eBags
5176,22563721,22563721#eBags
5177,22563726,22563726#eBags
5178,22570049,22570049#eBags
5179,22570058,22570058#eBags
5180,29388934,29388934#Perf-Moto
5181,22571752,22571752#eBags
5182,22572711,22572711#eBags
5183,22572717,22572717#eBags
5184,22583080,22583080#eBags
5185,22583683,22583683#eBags
5186,22584791,22584791#eBags
5187,22584796,22584796#eBags
5188,15907797,15907797#ivgStores
5189,15907802,15907802#ivgStores
5190,22585727,22585727#eBags
5191,15916138,15916138#ivgStores
5192,22620557,22620557#eBags
5193,22620640,22620640#eBags
5194,22620641,22620641#eBags
5195,22628870,22628870#eBags
5196,22664411,22664411#eBags
5197,22709991,22709991#eBags
5198,22733547,22733547#eBags
5199,22893119,22893119#eBags
5200,23230817,23230817#eBags
5201,23261971,23261971#eBags
5202,23310901,23310901#eBags
5203,23316647,23316647#eBags
5204,23316677,23316677#eBags
5205,23316681,23316681#eBags
5206,23360886,23360886#eBags
5207,23360888,23360888#eBags
5208,23515484,23515484#eBags
5209,23515488,23515488#eBags
5210,23581976,23581976#eBags
5211,23639142,23639142#eBags
5212,23701719,23701719#eBags
5213,23711847,23711847#eBags
5214,16472524,16472524#ivgStores
5215,16472600,16472600#ivgStores
5216,23754232,23754232#eBags
5217,23807360,23807360#eBags
5218,23859816,23859816#eBags
5219,23859848,23859848#eBags
5220,23859854,23859854#eBags
5221,23859869,23859869#eBags
5222,23859888,23859888#eBags
5223,23859890,23859890#eBags
5224,23859892,23859892#eBags
5225,16523656,16523656#ivgStores
5226,23859908,23859908#eBags
5227,23859958,23859958#eBags
5228,23859985,23859985#eBags
5229,23859987,23859987#eBags
5230,23867018,23867018#eBags
5231,16539624,16539624#ivgStores
5232,16606800,16606800#ivgStores
5233,16609106,16609106#ivgStores
5234,16677001,16677001#ivgStores
5235,16829705,16829705#ivgStores
5236,16829800,16829800#ivgStores
5237,16829802,16829802#ivgStores
5238,24220503,24220503#eBags
5239,24306100,24306100#eBags
5240,24306283,24306283#eBags
5241,24452125,24452125#eBags
5242,24458179,24458179#eBags
5243,24477694,24477694#eBags
5244,24510530,24510530#eBags
5245,25141177,25141177#eBags
5246,17037944,17037944#ivgStores
5247,25144213,25144213#eBags
5248,25205862,25205862#eBags
5249,25296081,25296081#eBags
5250,25296083,25296083#eBags
5251,25299956,25299956#eBags
5252,25299960,25299960#eBags
5253,25978966,25978966#eBags
5254,26010227,26010227#eBags
5255,26090798,26090798#eBags
5256,26128060,26128060#eBags
5257,26386677,26386677#eBags
5258,26931181,26931181#eBags
5259,26931204,26931204#eBags
5260,26931213,26931213#eBags
5261,26989460,26989460#eBags
5262,17218984,17218984#ivgStores
5263,26989483,26989483#eBags
5264,29836007,29836007#Perf-Moto
5265,17219046,17219046#ivgStores
5266,26989487,26989487#eBags
5267,26989515,26989515#eBags
5268,17219070,17219070#ivgStores
5269,26990295,26990295#eBags
5270,26990299,26990299#eBags
5271,26990303,26990303#eBags
5272,27043038,27043038#eBags
5273,27148505,27148505#eBags
5274,27148507,27148507#eBags
5275,27151974,27151974#eBags
5276,17395941,17395941#ivgStores
5277,27351342,27351342#eBags
5278,27434745,27434745#eBags
5279,27445338,27445338#eBags
5280,27472706,27472706#eBags
5281,27512118,27512118#eBags
5282,27512119,27512119#eBags
5283,27512148,27512148#eBags
5284,27512150,27512150#eBags
5285,27512341,27512341#eBags
5286,29844065,29844065#Perf-Moto
5287,27673362,27673362#eBags
5288,27744912,27744912#eBags
5289,27766419,27766419#eBags
5290,17472692,17472692#ivgStores
5291,28085980,28085980#eBags
5292,28187661,28187661#eBags
5293,28875844,28875844#eBags
5294,28875846,28875846#eBags
5295,28875850,28875850#eBags
5296,28966881,28966881#eBags
5297,28966883,28966883#eBags
5298,28966885,28966885#eBags
5299,28966908,28966908#eBags
5300,28966986,28966986#eBags
5301,28966990,28966990#eBags
5302,28966997,28966997#eBags
5303,28967000,28967000#eBags
5304,17694172,17694172#ivgStores
5305,17710923,17710923#ivgStores
5306,19245460,19245460#ivgStores
5307,29732869,29732869#eBags
5308,29732882,29732882#eBags
5309,29732903,29732903#eBags
5310,20439209,20439209#eBags
5311,20439237,20439237#eBags
5312,20469820,20469820#eBags
5313,20524862,20524862#eBags
5314,20525078,20525078#eBags
5315,20525082,20525082#eBags
5316,20531893,20531893#eBags
5317,20575040,20575040#eBags
5318,20605975,20605975#eBags
5319,20606909,20606909#eBags
5320,20625569,20625569#eBags
5321,20686141,20686141#eBags
5322,20703494,20703494#eBags
5323,20746124,20746124#eBags
5324,20746131,20746131#eBags
5325,19410159,19410159#ivgStores
5326,20746140,20746140#eBags
5327,19410164,19410164#ivgStores
5328,20752795,20752795#eBags
5329,20841617,20841617#eBags
5330,20841634,20841634#eBags
5331,20841656,20841656#eBags
5332,20841668,20841668#eBags
5333,20841677,20841677#eBags
5334,20841689,20841689#eBags
5335,20841757,20841757#eBags
5336,20847496,20847496#eBags
5337,20847584,20847584#eBags
5338,20863159,20863159#eBags
5339,29854412,29854412#Perf-Moto
5340,20897831,20897831#eBags
5341,20927206,20927206#eBags
5342,20950622,20950622#eBags
5343,21002629,21002629#eBags
5344,21015651,21015651#eBags
5345,21015656,21015656#eBags
5346,21015659,21015659#eBags
5347,21025461,21025461#eBags
5348,21119359,21119359#eBags
5349,21119531,21119531#eBags
5350,21128553,21128553#eBags
5351,21130532,21130532#eBags
5352,21130557,21130557#eBags
5353,21275530,21275530#eBags
5354,21344267,21344267#eBags
5355,21345546,21345546#eBags
5356,21467465,21467465#eBags
5357,21499692,21499692#eBags
5358,21551232,21551232#eBags
5359,21551298,21551298#eBags
5360,21551338,21551338#eBags
5361,21551369,21551369#eBags
5362,21551397,21551397#eBags
5363,21551482,21551482#eBags
5364,21551491,21551491#eBags
5365,21551500,21551500#eBags
5366,21551501,21551501#eBags
5367,21551619,21551619#eBags
5368,21551654,21551654#eBags
5369,21551695,21551695#eBags
5370,21551944,21551944#eBags
5371,21551986,21551986#eBags
5372,21551996,21551996#eBags
5373,21552147,21552147#eBags
5374,21552150,21552150#eBags
5375,21552157,21552157#eBags
5376,21552169,21552169#eBags
5377,21552199,21552199#eBags
5378,21553613,21553613#eBags
5379,21567803,21567803#eBags
5380,21576736,21576736#eBags
5381,21578217,21578217#eBags
5382,21609734,21609734#eBags
5383,21609761,21609761#eBags
5384,21609874,21609874#eBags
5385,21609885,21609885#eBags
5386,21609887,21609887#eBags
5387,21641329,21641329#eBags
5388,21641331,21641331#eBags
5389,21646954,21646954#eBags
5390,21721862,21721862#eBags
5391,21732117,21732117#eBags
5392,21740217,21740217#eBags
5393,21805178,21805178#eBags
5394,21812264,21812264#eBags
5395,21834244,21834244#eBags
5396,21834359,21834359#eBags
5397,10242711,10242711#ivgStores
5398,21834363,21834363#eBags
5399,10298525,10298525#ivgStores
5400,21834619,21834619#eBags
5401,21836383,21836383#eBags
5402,10760236,10760236#ivgStores
5403,10774553,10774553#ivgStores
5404,21945303,21945303#eBags
5405,21983656,21983656#eBags
5406,21983657,21983657#eBags
5407,21984485,21984485#eBags
5408,22049423,22049423#eBags
5409,22073091,22073091#eBags
5410,10984077,10984077#ivgStores
5411,22074980,22074980#eBags
5412,10988897,10988897#ivgStores
5413,22102044,22102044#eBags
5414,22102057,22102057#eBags
5415,22102076,22102076#eBags
